IS_INVERTED	264056
INV_STARTS_WITH_CAPITAL_[True_True]	263701
STARTS_WITH_CAPITAL_[True_True]	263701
INV_W_NER_L_1_R_1_[O]_[O]	230736
W_NER_L_1_R_1_[O]_[O]	230736
INV_NGRAM_1_[,]	178381
NGRAM_1_[,]	178381
INV_W_NER_L_2_R_1_[O O]_[O]	146236
W_NER_L_2_R_1_[O O]_[O]	146236
INV_W_NER_L_1_R_2_[O]_[O O]	129043
W_NER_L_1_R_2_[O]_[O O]	129043
INV_NGRAM_1_[and]	118490
NGRAM_1_[and]	118490
W_NER_L_3_R_1_[O O O]_[O]	116906
INV_W_NER_L_3_R_1_[O O O]_[O]	116906
W_NER_L_1_R_3_[O]_[O O O]	101539
INV_W_NER_L_1_R_3_[O]_[O O O]	101539
W_NER_L_2_R_2_[O O]_[O O]	88757
INV_W_NER_L_2_R_2_[O O]_[O O]	88757
LENGTHS_[2_2]	77268
INV_LENGTHS_[2_2]	77268
W_NER_L_3_R_2_[O O O]_[O O]	73129
INV_W_NER_L_3_R_2_[O O O]_[O O]	73129
W_NER_L_2_R_3_[O O]_[O O O]	70702
INV_W_NER_L_2_R_3_[O O]_[O O O]	70702
INV_NGRAM_1_[the]	68599
NGRAM_1_[the]	68599
BETW_L_[dep dep]	60103
INV_BETW_L_[dep dep]	60103
W_NER_L_3_R_3_[O O O]_[O O O]	59344
INV_W_NER_L_3_R_3_[O O O]_[O O O]	59344
INV_W_NER_L_2_R_1_[PERSON O]_[O]	52105
W_NER_L_2_R_1_[PERSON O]_[O]	52105
NGRAM_1_[of]	48893
INV_NGRAM_1_[of]	48893
BETW_[dep . dep]	47217
BETW_D_[dep . dep]	47217
INV_BETW_[dep . dep]	47217
INV_BETW_D_[dep . dep]	47217
INV_W_NER_L_1_R_2_[O]_[O PERSON]	46339
W_NER_L_1_R_2_[O]_[O PERSON]	46339
INV_NGRAM_1_[a]	41965
NGRAM_1_[a]	41965
W_NER_L_3_R_1_[PERSON PERSON O]_[O]	40709
INV_W_NER_L_3_R_1_[PERSON PERSON O]_[O]	40709
INV_NGRAM_1_[be]	39822
NGRAM_1_[be]	39822
INV_W_NER_L_1_R_3_[O]_[O PERSON PERSON]	38544
W_NER_L_1_R_3_[O]_[O PERSON PERSON]	38544
NER_SEQ_[O]	37914
INV_NER_SEQ_[O]	37914
NGRAM_1_[to]	37499
INV_NGRAM_1_[to]	37499
NGRAM_1_['s]	35726
INV_NGRAM_1_['s]	35726
INV_NGRAM_1_[-lrb-]	33532
NGRAM_1_[-lrb-]	33532
NGRAM_1_[in]	31821
INV_NGRAM_1_[in]	31821
NGRAM_1_[-rrb-]	30782
INV_NGRAM_1_[-rrb-]	30782
LENGTHS_[1_2]	30060
INV_LENGTHS_[2_1]	30060
KW_IND_[non_married]	29536
INV_KW_IND_[non_married]	29536
NGRAM_1_[he]	26493
INV_NGRAM_1_[he]	26493
LENGTHS_[1_1]	24781
INV_LENGTHS_[1_1]	24781
W_NER_L_2_R_2_[O O]_[O PERSON]	24726
INV_W_NER_L_2_R_2_[O O]_[O PERSON]	24726
NGRAM_1_[with]	24533
INV_NGRAM_1_[with]	24533
INV_LENGTHS_[1_2]	23655
LENGTHS_[2_1]	23655
INV_LENGTHS_[3_2]	22965
LENGTHS_[2_3]	22965
KW_IND_[married]	22604
INV_KW_IND_[married]	22604
LENGTHS_[3_2]	22527
INV_LENGTHS_[2_3]	22527
W_NER_L_2_R_2_[PERSON O]_[O O]	22065
INV_W_NER_L_2_R_2_[PERSON O]_[O O]	22065
W_NER_L_1_R_1_[TITLE]_[O]	22044
INV_W_NER_L_1_R_1_[TITLE]_[O]	22044
NGRAM_1_['']	21716
INV_NGRAM_1_['']	21716
INV_NGRAM_1_[``]	20359
NGRAM_1_[``]	20359
W_NER_L_2_R_3_[O O]_[O PERSON PERSON]	19961
INV_W_NER_L_2_R_3_[O O]_[O PERSON PERSON]	19961
W_NER_L_3_R_2_[O O O]_[O PERSON]	19849
INV_W_NER_L_3_R_2_[O O O]_[O PERSON]	19849
INV_NGRAM_2_[, and]	19566
NGRAM_2_[, and]	19566
NGRAM_1_[;]	18551
INV_NGRAM_1_[;]	18551
NGRAM_2_[-rrb- ,]	18150
INV_NGRAM_2_[-rrb- ,]	18150
INV_NGRAM_1_[by]	17877
