Benazir Bhutto-Asif Ali Zardari	56
Asif Ali Zardari-Benazir Bhutto	45
Kevin Federline-Britney Spears	24
Bill Clinton-Hillary Rodham Clinton	23
Carla Bruni-Nicolas Sarkozy	23
Hillary Rodham Clinton-Bill Clinton	23
Nicolas Sarkozy-Carla Bruni	21
Britney Spears-Kevin Federline	20
John Edwards-Elizabeth Edwards	14
Paul McCartney-Heather Mills	12
Elizabeth Edwards-John Edwards	11
Heather Mills-Paul McCartney	11
Barack Obama-Michelle Obama	9
Katie Holmes-Tom Cruise	9
Marc Anthony-Jennifer Lopez	9
Jennifer Lopez-Marc Anthony	8
John McCain-Cindy McCain	8
Michelle Obama-Barack Obama	8
Tom Cruise-Katie Holmes	8
Cindy McCain-John McCain	7
Arnold Schwarzenegger-Maria Shriver	6
Heidi Montag-Spencer Pratt	6
Nawaz Sharif-Asif Ali Zardari	6
Carlo Ponti-Sophia Loren	5
Guy Ritchie-Madonna	5
Keith Urban-Nicole Kidman	5
Madonna-Guy Ritchie	5
Maria Shriver-Arnold Schwarzenegger	5
Rajiv Gandhi-Sonia Gandhi	5
Sophia Loren-Carlo Ponti	5
Eva Longoria-Tony Parker	4
Gavin Rossdale-Gwen Stefani	4
George W. Bush-Laura Bush	4
Gwen Stefani-Gavin Rossdale	4
Jesse James-Sandra Bullock	4
Nicole Kidman-Keith Urban	4
Nicole Richie-Joel Madden	4
Sandra Bullock-Jesse James	4
Sonia Gandhi-Rajiv Gandhi	4
Spencer Pratt-Heidi Montag	4
Adi Godrej-Parmeshwar	3
Angela Merkel-Guenther Beckstein	3
Annette de la Renta-Oscar de la Renta	3
Ann Romney-Mitt Romney	3
Asif Ali Zardari-Nawaz Sharif	3
Dean McDermott-Tori Spelling	3
Joel Madden-Nicole Richie	3
John Kerry-Teresa Heinz Kerry	3
Kevin Bacon-Kyra Sedgwick	3
Khaleda Zia-Ziaur Rahman	3
