f_has_spouse_features-word_between=Malia	7.08267
f_has_spouse_features-word_between=widower	5.52359
f_has_spouse_features-word_between=Linney	5.1661
f_has_spouse_features-word_between=Zilpah	4.59703
f_has_spouse_features-word_between=bride	4.48996
f_has_spouse_features-word_between=hubby	4.37941
f_has_spouse_features-word_between=Lavoe	4.31965
f_has_spouse_features-word_between=widow	4.17536
f_has_spouse_features-word_between=wife	4.08982
f_has_spouse_features-word_between=Mariah	4.00355
f_has_spouse_features-word_between=Morton	3.99835
f_has_spouse_features-word_between=Matilda	3.99254
f_has_spouse_features-word_between=fiance	3.97734
f_has_spouse_features-word_between=partners	3.96974
f_has_spouse_features-word_between=ex-wives	3.96055
f_has_spouse_features-word_between=Wife	3.90073
f_has_spouse_features-word_between=matriarchs	3.90013
f_has_spouse_features-word_between=election	3.86405
f_has_spouse_features-word_between=husband	3.84079
f_has_spouse_features-word_between=Oscar-winner	3.81155
f_has_spouse_features-word_between=prophet	3.79817
f_has_spouse_features-word_between=Winston	3.76833
f_has_spouse_features-word_between=Piven	3.75945
f_has_spouse_features-word_between=Lourdes	3.75035
f_has_spouse_features-word_between=queens	3.71564
f_has_spouse_features-word_between=banished	3.70949
f_has_spouse_features-word_between=re-election	3.65167
f_has_spouse_features-word_between=Ram	3.64836
f_has_spouse_features-word_between=Producer	3.64061
f_has_spouse_features-word_between=Blige	3.6373
f_has_spouse_features-word_between=wives	3.62807
f_has_spouse_features-word_between=125,000	3.62279
f_has_spouse_features-word_between=salary	3.62279
f_has_spouse_features-word_between=babymama	3.61798
f_has_spouse_features-word_between=cut	3.61387
f_has_spouse_features-word_between=Coolidge	3.60985
f_has_spouse_features-word_between=Bitch	3.60985
f_has_spouse_features-word_between=cancels	3.58521
f_has_spouse_features-word_between=stand	3.58011
f_has_spouse_features-word_between=choreographer	3.58003
f_has_spouse_features-word_between=Benz	3.55969
f_has_spouse_features-word_between=1990	3.54808
f_has_spouse_features-word_between=Barack	3.54744
f_has_spouse_features-word_between=Sanders	3.53158
f_has_spouse_features-word_between=ex-husband	3.52661
f_has_spouse_features-word_between=Neruda	3.49981
f_has_spouse_features-num_words_between=104	3.49655
f_has_spouse_features-word_between=Chante	3.49269
f_has_spouse_features-word_between=daddy	3.4839
f_has_spouse_features-word_between=vows	3.48151
f_has_spouse_features-word_between=II	3.46985
f_has_spouse_features-word_between=Hurt	3.44837
f_has_spouse_features-word_between=Rocco	3.43711
f_has_spouse_features-word_between=sweethearts	3.40678
f_has_spouse_features-word_between=partner	3.40544
f_has_spouse_features-word_between=sets	3.39806
f_has_spouse_features-word_between=Greene	3.3828
f_has_spouse_features-word_between=Stranz	3.37236
f_has_spouse_features-word_between=distance	3.35047
f_has_spouse_features-word_between=happiness	3.34686
f_has_spouse_features-word_between=whores	3.33919
f_has_spouse_features-word_between=1900s	3.33889
f_has_spouse_features-word_between=Rachael	3.3355
f_has_spouse_features-word_between=Fenty	3.33313
f_has_spouse_features-word_between=model-turned-singer	3.33037
f_has_spouse_features-word_between=claim	3.32318
f_has_spouse_features-word_between=16	3.31368
f_has_spouse_features-word_between=fame	3.31336
f_has_spouse_features-word_between=married	3.2971
f_has_spouse_features-word_between=tapped	3.29238
f_has_spouse_features-word_between=Isla	3.28649
f_has_spouse_features-word_between=interviews	3.27323
f_has_spouse_features-word_between=cases	3.27188
f_has_spouse_features-word_between=offended	3.27171
f_has_spouse_features-word_between=congresswoman	3.27029
f_has_spouse_features-word_between=companion	3.26868
f_has_spouse_features-word_between=viewed	3.25397
f_has_spouse_features-word_between=Aubrey	3.24949
f_has_spouse_features-word_between=regularly	3.22605
f_has_spouse_features-word_between=Years	3.20259
f_has_spouse_features-word_between=Sata	3.19911
f_has_spouse_features-word_between=Sherman-Palladino	3.19513
f_has_spouse_features-word_between=Fogarty	3.19418
f_has_spouse_features-word_between=Dalton	3.18997
f_has_spouse_features-word_between=wo	3.18892
f_has_spouse_features-word_between=unborn	3.18364
f_has_spouse_features-word_between=concept	3.17196
f_has_spouse_features-word_between=Malkin	3.1614
f_has_spouse_features-word_between=sweetheart	3.15979
f_has_spouse_features-word_between=beau	3.15591
f_has_spouse_features-word_between=indicate	3.14372
f_has_spouse_features-word_between=Brandon	3.13056
f_has_spouse_features-word_between=Marritz	3.12105
f_has_spouse_features-word_between=father-in-law	3.11723
f_has_spouse_features-num_words_between=83	3.11423
f_has_spouse_features-word_between=Lloyd	3.10745
f_has_spouse_features-word_between=poor	3.10446
f_has_spouse_features-word_between=Stomp	3.10418
f_has_spouse_features-word_between=50	3.10065
f_has_spouse_features-word_between=separation	3.09535
